mileage,curvature_simulation
641510.5,-5.30613449500642E-5
641510.75,-5.39312030639996E-5
641511,-5.48010611779351E-5
641511.25,-5.56709192918706E-5
641511.5,-5.65407774058061E-5
641511.75,-5.74106355197416E-5
641512,-5.8280493633677E-5
641512.25,-5.91503517476125E-5
641512.5,-6.0020209861548E-5
641512.75,-6.08900679754835E-5
641513,-6.17599260894189E-5
641513.25,-6.26297842033544E-5
641513.5,-6.34996423172899E-5
641513.75,-6.43695004312254E-5
641514,-6.52393585451609E-5
641514.25,-6.61092166590963E-5
641514.5,-6.69790747730318E-5
641514.75,-6.78489328869673E-5
641515,-6.87187910009028E-5
641515.25,-6.95886491148382E-5
641515.5,-7.04585072287737E-5
641515.75,-7.13283653427092E-5
641516,-7.21982234566447E-5
641516.25,-7.30680815705802E-5
641516.5,-7.39379396845156E-5
641516.75,-7.48077977984511E-5
641517,-7.56776559123866E-5
641517.25,-7.65475140263221E-5
641517.5,-7.74173721402576E-5
641517.75,-7.8287230254193E-5
641518,-7.91570883681285E-5
641518.25,-8.0026946482064E-5
641518.5,-8.08968045959995E-5
641518.75,-8.17666627099349E-5
641519,-8.26365208238704E-5
641519.25,-8.35063789378059E-5
641519.5,-8.43762370517414E-5
641519.75,-8.52460951656769E-5
641520,-8.61159532796123E-5
641520.25,-8.69858113935478E-5
641520.5,-8.78556695074833E-5
641520.75,-8.87255276214188E-5
641521,-8.95953857353542E-5
641521.25,-9.04652438492897E-5
641521.5,-9.13351019632252E-5
641521.75,-9.22049600771607E-5
641522,-9.30748181910962E-5
641522.25,-9.39446763050316E-5
641522.5,-9.48145344189671E-5
641522.75,-9.56843925329026E-5
641523,-9.65542506468381E-5
641523.25,-9.74241087607736E-5
641523.5,-9.8293966874709E-5
641523.75,-9.91638249886445E-5
641524,-1.0003368310258E-4
641524.25,-1.00903541216515E-4
641524.5,-1.01773399330451E-4
641524.75,-1.02643257444386E-4
641525,-1.03513115558322E-4
641525.25,-1.04382973672257E-4
641525.5,-1.05252831786193E-4
641525.75,-1.06122689900128E-4
641526,-1.06992548014064E-4
641526.25,-1.07862406127999E-4
641526.5,-1.08732264241935E-4
641526.75,-1.0960212235587E-4
641527,-1.10471980469806E-4
641527.25,-1.11341838583741E-4
641527.5,-1.12211696697677E-4
641527.75,-1.13081554811612E-4
641528,-1.13951412925548E-4
641528.25,-1.14821271039483E-4
641528.5,-1.15691129153419E-4
641528.75,-1.16560987267354E-4
641529,-1.1743084538129E-4
641529.25,-1.18300703495225E-4
641529.5,-1.19170561609161E-4
641529.75,-1.20040419723096E-4
641530,-1.20910277837031E-4
641530.25,-1.21780135950967E-4
641530.5,-1.22649994064902E-4
641530.75,-1.23519852178838E-4
641531,-1.24389710292773E-4
641531.25,-1.25259568406709E-4
641531.5,-1.26129426520644E-4
641531.75,-1.2699928463458E-4
641532,-1.27869142748515E-4
641532.25,-1.28739000862451E-4
641532.5,-1.29608858976386E-4
641532.75,-1.30478717090322E-4
641533,-1.31348575204257E-4
641533.25,-1.32218433318193E-4
641533.5,-1.33088291432128E-4
641533.75,-1.33958149546064E-4
641534,-1.34828007659999E-4
641534.25,-1.35697865773935E-4
641534.5,-1.3656772388787E-4
641534.75,-1.37437582001806E-4
641535,-1.38307440115741E-4
641535.25,-1.39177298229677E-4
641535.5,-1.40047156343612E-4
641535.75,-1.40917014457547E-4
641536,-1.41786872571483E-4
641536.25,-1.42656730685418E-4
641536.5,-1.43526588799354E-4
641536.75,-1.44396446913289E-4
641537,-1.45266305027225E-4
641537.25,-1.4613616314116E-4
641537.5,-1.47006021255096E-4
641537.75,-1.47875879369031E-4
641538,-1.48745737482967E-4
641538.25,-1.49615595596902E-4
641538.5,-1.50485453710838E-4
641538.75,-1.51355311824773E-4
641539,-1.52225169938709E-4
641539.25,-1.53095028052644E-4
641539.5,-1.5396488616658E-4
641539.75,-1.54834744280515E-4
641540,-1.55704602394451E-4
641540.25,-1.56574460508386E-4
641540.5,-1.57444318622322E-4
641540.75,-1.58314176736257E-4
641541,-1.59184034850193E-4
641541.25,-1.60053892964128E-4
641541.5,-1.60923751078063E-4
641541.75,-1.61793609191999E-4
641542,-1.62663467305934E-4
641542.25,-1.6353332541987E-4
641542.5,-1.64403183533805E-4
641542.75,-1.65273041647741E-4
641543,-1.66142899761676E-4
641543.25,-1.67012757875612E-4
641543.5,-1.67882615989547E-4
641543.75,-1.68752474103483E-4
641544,-1.69622332217418E-4
641544.25,-1.70492190331354E-4
641544.5,-1.71362048445289E-4
641544.75,-1.72231906559225E-4
641545,-1.7310176467316E-4
641545.25,-1.73971622787096E-4
641545.5,-1.74841480901031E-4
641545.75,-1.75711339014967E-4
641546,-1.76581197128902E-4
641546.25,-1.77451055242838E-4
641546.5,-1.78320913356773E-4
641546.75,-1.79190771470708E-4
641547,-1.80060629584644E-4
641547.25,-1.80930487698579E-4
641547.5,-1.81800345812515E-4
641547.75,-1.8267020392645E-4
641548,-1.83540062040386E-4
641548.25,-1.84409920154321E-4
641548.5,-1.85279778268257E-4
641548.75,-1.86149636382192E-4
641549,-1.87019494496128E-4
641549.25,-1.87889352610063E-4
641549.5,-1.88759210723999E-4
641549.75,-1.89629068837934E-4
641550,-1.9049892695187E-4
641550.25,-1.91368785065805E-4
641550.5,-1.92238643179741E-4
641550.75,-1.93108501293676E-4
641551,-1.93978359407612E-4
641551.25,-1.94848217521547E-4
641551.5,-1.95718075635483E-4
641551.75,-1.96587933749418E-4
641552,-1.97457791863354E-4
641552.25,-1.98327649977289E-4
641552.5,-1.99197508091224E-4
641552.75,-2.0006736620516E-4
641553,-2.00937224319095E-4
641553.25,-2.01807082433031E-4
641553.5,-2.02676940546966E-4
641553.75,-2.03546798660902E-4
641554,-2.04416656774837E-4
641554.25,-2.05286514888773E-4
641554.5,-2.06156373002708E-4
641554.75,-2.07026231116644E-4
641555,-2.07896089230579E-4
641555.25,-2.08765947344515E-4
641555.5,-2.0963580545845E-4
641555.75,-2.10505663572386E-4
641556,-2.11375521686321E-4
641556.25,-2.12245379800257E-4
641556.5,-2.13115237914192E-4
641556.75,-2.13985096028128E-4
641557,-2.14854954142063E-4
641557.25,-2.15724812255999E-4
641557.5,-2.16594670369934E-4
641557.75,-2.1746452848387E-4
641558,-2.18334386597805E-4
641558.25,-2.1920424471174E-4
641558.5,-2.20074102825676E-4
641558.75,-2.20943960939611E-4
641559,-2.21813819053547E-4
641559.25,-2.22683677167482E-4
641559.5,-2.23553535281418E-4
641559.75,-2.24423393395353E-4
641560,-2.25293251509289E-4
641560.25,-2.26163109623224E-4
641560.5,-2.2703296773716E-4
641560.75,-2.27902825851095E-4
641561,-2.28772683965031E-4
641561.25,-2.29642542078966E-4
641561.5,-2.30512400192902E-4
641561.75,-2.31382258306837E-4
641562,-2.32252116420773E-4
641562.25,-2.33121974534708E-4
641562.5,-2.33991832648644E-4
641562.75,-2.34861690762579E-4
641563,-2.35731548876515E-4
641563.25,-2.3660140699045E-4
641563.5,-2.37471265104386E-4
641563.75,-2.38341123218321E-4
641564,-2.39210981332256E-4
641564.25,-2.40080839446192E-4
641564.5,-2.40950697560127E-4
641564.75,-2.41820555674063E-4
641565,-2.42690413787998E-4
641565.25,-2.43560271901934E-4
641565.5,-2.44430130015869E-4
641565.75,-2.45299988129805E-4
641566,-2.4616984624374E-4
641566.25,-2.47039704357676E-4
641566.5,-2.47909562471611E-4
641566.75,-2.48779420585547E-4
641567,-2.49649278699482E-4
641567.25,-2.50519136813418E-4
641567.5,-2.51388994927353E-4
641567.75,-2.52258853041289E-4
641568,-2.53128711155224E-4
641568.25,-2.5399856926916E-4
641568.5,-2.54868427383095E-4
641568.75,-2.55738285497031E-4
641569,-2.56608143610966E-4
641569.25,-2.57478001724902E-4
641569.5,-2.58347859838837E-4
641569.75,-2.59217717952772E-4
641570,-2.60087576066708E-4
641570.25,-2.60957434180643E-4
641570.5,-2.61827292294579E-4
641570.75,-2.62697150408514E-4
641571,-2.6356700852245E-4
641571.25,-2.64436866636385E-4
641571.5,-2.65306724750321E-4
641571.75,-2.66176582864256E-4
641572,-2.67046440978192E-4
641572.25,-2.67916299092127E-4
641572.5,-2.68786157206063E-4
641572.75,-2.69656015319998E-4
641573,-2.70525873433934E-4
641573.25,-2.71395731547869E-4
641573.5,-2.72265589661805E-4
641573.75,-2.7313544777574E-4
641574,-2.74005305889676E-4
641574.25,-2.74875164003611E-4
641574.5,-2.75745022117547E-4
641574.75,-2.76614880231482E-4
641575,-2.77484738345418E-4
641575.25,-2.78354596459353E-4
641575.5,-2.79224454573288E-4
641575.75,-2.80094312687224E-4
641576,-2.80964170801159E-4
641576.25,-2.81834028915095E-4
641576.5,-2.8270388702903E-4
641576.75,-2.83573745142966E-4
641577,-2.84443603256901E-4
641577.25,-2.85313461370837E-4
641577.5,-2.86183319484772E-4
641577.75,-2.87053177598708E-4
641578,-2.87923035712643E-4
641578.25,-2.88792893826579E-4
641578.5,-2.89662751940514E-4
641578.75,-2.9053261005445E-4
641579,-2.91402468168385E-4
641579.25,-2.92272326282321E-4
641579.5,-2.93142184396256E-4
641579.75,-2.94012042510192E-4
641580,-2.94881900624127E-4
641580.25,-2.95751758738063E-4
641580.5,-2.96621616851998E-4
641580.75,-2.97491474965933E-4
641581,-2.98361333079869E-4
641581.25,-2.99231191193804E-4
641581.5,-3.0010104930774E-4
641581.75,-3.00970907421675E-4
641582,-3.01840765535611E-4
641582.25,-3.02710623649546E-4
641582.5,-3.03580481763482E-4
641582.75,-3.04450339877417E-4
641583,-3.05320197991353E-4
641583.25,-3.06190056105288E-4
641583.5,-3.07059914219224E-4
641583.75,-3.07929772333159E-4
641584,-3.08799630447095E-4
641584.25,-3.0966948856103E-4
641584.5,-3.10539346674966E-4
641584.75,-3.11409204788901E-4
641585,-3.12279062902837E-4
641585.25,-3.13148921016772E-4
641585.5,-3.14018779130708E-4
641585.75,-3.14888637244643E-4
641586,-3.15758495358579E-4
641586.25,-3.16628353472514E-4
641586.5,-3.1749821158645E-4
641586.75,-3.18368069700385E-4
641587,-3.1923792781432E-4
641587.25,-3.20107785928256E-4
641587.5,-3.20977644042191E-4
641587.75,-3.21847502156127E-4
641588,-3.22717360270062E-4
641588.25,-3.23587218383998E-4
641588.5,-3.24457076497933E-4
641588.75,-3.25326934611869E-4
641589,-3.26196792725804E-4
641589.25,-3.2706665083974E-4
641589.5,-3.27936508953675E-4
641589.75,-3.28806367067611E-4
641590,-3.29676225181546E-4
641590.25,-3.30546083295482E-4
641590.5,-3.31415941409417E-4
641590.75,-3.32285799523353E-4
641591,-3.33155657637288E-4
641591.25,-3.34025515751224E-4
641591.5,-3.34895373865159E-4
641591.75,-3.35765231979095E-4
641592,-3.3663509009303E-4
641592.25,-3.37504948206965E-4
641592.5,-3.38374806320901E-4
641592.75,-3.39244664434836E-4
641593,-3.40114522548772E-4
641593.25,-3.40984380662707E-4
641593.5,-3.41854238776643E-4
641593.75,-3.42724096890578E-4
641594,-3.43593955004514E-4
641594.25,-3.44463813118449E-4
641594.5,-3.45333671232385E-4
641594.75,-3.4620352934632E-4
641595,-3.47073387460256E-4
641595.25,-3.47943245574191E-4
641595.5,-3.48813103688127E-4
641595.75,-3.49682961802062E-4
641596,-3.50552819915998E-4
641596.25,-3.51422678029933E-4
641596.5,-3.52292536143869E-4
641596.75,-3.53162394257804E-4
641597,-3.5403225237174E-4
641597.25,-3.54902110485675E-4
641597.5,-3.55771968599611E-4
641597.75,-3.56641826713546E-4
641598,-3.57511684827481E-4
641598.25,-3.58381542941417E-4
641598.5,-3.59251401055352E-4
641598.75,-3.60121259169288E-4
641599,-3.60991117283223E-4
641599.25,-3.61860975397159E-4
641599.5,-3.62730833511094E-4
641599.75,-3.6360069162503E-4
641600,-3.64470549738965E-4
641600.25,-3.65340407852901E-4
641600.5,-3.66210265966836E-4
641600.75,-3.67080124080772E-4
641601,-3.67949982194707E-4
641601.25,-3.68819840308643E-4
641601.5,-3.69689698422578E-4
641601.75,-3.70559556536514E-4
641602,-3.71429414650449E-4
641602.25,-3.72299272764385E-4
641602.5,-3.7316913087832E-4
641602.75,-3.74038988992256E-4
641603,-3.74908847106191E-4
641603.25,-3.75778705220126E-4
641603.5,-3.76648563334062E-4
641603.75,-3.77518421447998E-4
641604,-3.78388279561933E-4
641604.25,-3.79258137675869E-4
641604.5,-3.80127995789804E-4
641604.75,-3.80997853903739E-4
641605,-3.81867712017675E-4
641605.25,-3.8273757013161E-4
641605.5,-3.83607428245546E-4
641605.75,-3.84477286359481E-4
641606,-3.85347144473417E-4
641606.25,-3.86217002587352E-4
641606.5,-3.87086860701288E-4
641606.75,-3.87956718815223E-4
641607,-3.88826576929159E-4
641607.25,-3.89696435043094E-4
641607.5,-3.9056629315703E-4
641607.75,-3.91436151270965E-4
641608,-3.92306009384901E-4
641608.25,-3.93175867498836E-4
641608.5,-3.94045725612772E-4
641608.75,-3.94915583726707E-4
641609,-3.95785441840643E-4
641609.25,-3.96655299954578E-4
641609.5,-3.97525158068513E-4
641609.75,-3.98395016182449E-4
641610,-3.99264874296384E-4
641610.25,-4.0013473241032E-4
641610.5,-4.01004590524255E-4
641610.75,-4.01874448638191E-4
641611,-4.02744306752126E-4
641611.25,-4.03614164866062E-4
641611.5,-4.04484022979997E-4
641611.75,-4.05353881093933E-4
641612,-4.06223739207868E-4
641612.25,-4.07093597321804E-4
641612.5,-4.07963455435739E-4
641612.75,-4.08833313549675E-4
641613,-4.0970317166361E-4
641613.25,-4.10573029777546E-4
641613.5,-4.11442887891481E-4
641613.75,-4.12312746005417E-4
641614,-4.13182604119352E-4
641614.25,-4.14052462233288E-4
641614.5,-4.14922320347223E-4
641614.75,-4.15792178461159E-4
641615,-4.16662036575094E-4
641615.25,-4.1753189468903E-4
641615.5,-4.18401752802965E-4
641615.75,-4.192716109169E-4
641616,-4.20141469030836E-4
641616.25,-4.21011327144771E-4
641616.5,-4.21881185258707E-4
641616.75,-4.22751043372642E-4
641617,-4.23620901486578E-4
641617.25,-4.24490759600513E-4
641617.5,-4.25360617714449E-4
641617.75,-4.26230475828384E-4
641618,-4.2710033394232E-4
641618.25,-4.27970192056255E-4
641618.5,-4.28840050170191E-4
641618.75,-4.29709908284126E-4
641619,-4.30579766398062E-4
641619.25,-4.31449624511997E-4
641619.5,-4.32319482625933E-4
641619.75,-4.33189340739868E-4
641620,-4.34059198853804E-4
641620.25,-4.34929056967739E-4
641620.5,-4.35798915081674E-4
641620.75,-4.3666877319561E-4
641621,-4.37538631309546E-4
641621.25,-4.38408489423481E-4
641621.5,-4.39278347537417E-4
641621.75,-4.40148205651352E-4
641622,-4.41018063765287E-4
641622.25,-4.41887921879223E-4
641622.5,-4.42757779993158E-4
641622.75,-4.43627638107094E-4
641623,-4.44497496221029E-4
641623.25,-4.45367354334965E-4
641623.5,-4.462372124489E-4
641623.75,-4.47107070562836E-4
641624,-4.47976928676771E-4
641624.25,-4.48846786790707E-4
641624.5,-4.49716644904642E-4
641624.75,-4.50586503018578E-4
641625,-4.51456361132513E-4
641625.25,-4.52326219246449E-4
641625.5,-4.53196077360384E-4
641625.75,-4.5406593547432E-4
641626,-4.54935793588255E-4
641626.25,-4.55805651702191E-4
641626.5,-4.56675509816126E-4
641626.75,-4.57545367930061E-4
641627,-4.58415226043997E-4
641627.25,-4.59285084157932E-4
641627.5,-4.60154942271868E-4
641627.75,-4.61024800385803E-4
641628,-4.61894658499739E-4
641628.25,-4.62764516613674E-4
641628.5,-4.6363437472761E-4
641628.75,-4.64504232841545E-4
641629,-4.65374090955481E-4
641629.25,-4.66243949069416E-4
641629.5,-4.67113807183352E-4
641629.75,-4.67983665297287E-4
641630,-4.68853523411223E-4
641630.25,-4.69723381525158E-4
641630.5,-4.70593239639094E-4
641630.75,-4.71463097753029E-4
641631,-4.72332955866965E-4
641631.25,-4.732028139809E-4
641631.5,-4.732028139809E-4
641631.75,-4.732028139809E-4
641632,-4.732028139809E-4
641632.25,-4.732028139809E-4
641632.5,-4.732028139809E-4
641632.75,-4.732028139809E-4
641633,-4.732028139809E-4
641633.25,-4.732028139809E-4
641633.5,-4.732028139809E-4
641633.75,-4.732028139809E-4
641634,-4.732028139809E-4
641634.25,-4.732028139809E-4
641634.5,-4.732028139809E-4
641634.75,-4.732028139809E-4
641635,-4.732028139809E-4
641635.25,-4.732028139809E-4
641635.5,-4.732028139809E-4
641635.75,-4.732028139809E-4
641636,-4.732028139809E-4
641636.25,-4.732028139809E-4
641636.5,-4.732028139809E-4
641636.75,-4.732028139809E-4
641637,-4.732028139809E-4
641637.25,-4.732028139809E-4
641637.5,-4.732028139809E-4
641637.75,-4.732028139809E-4
641638,-4.732028139809E-4
641638.25,-4.732028139809E-4
641638.5,-4.732028139809E-4
641638.75,-4.732028139809E-4
641639,-4.732028139809E-4
641639.25,-4.732028139809E-4
641639.5,-4.732028139809E-4
641639.75,-4.732028139809E-4
641640,-4.732028139809E-4
641640.25,-4.732028139809E-4
641640.5,-4.732028139809E-4
641640.75,-4.732028139809E-4
641641,-4.732028139809E-4
641641.25,-4.732028139809E-4
641641.5,-4.732028139809E-4
641641.75,-4.732028139809E-4
641642,-4.732028139809E-4
641642.25,-4.732028139809E-4
641642.5,-4.732028139809E-4
641642.75,-4.732028139809E-4
641643,-4.732028139809E-4
641643.25,-4.732028139809E-4
641643.5,-4.732028139809E-4
641643.75,-4.732028139809E-4
641644,-4.732028139809E-4
641644.25,-4.732028139809E-4
641644.5,-4.732028139809E-4
641644.75,-4.732028139809E-4
641645,-4.732028139809E-4
641645.25,-4.732028139809E-4
641645.5,-4.732028139809E-4
641645.75,-4.732028139809E-4
641646,-4.732028139809E-4
641646.25,-4.732028139809E-4
641646.5,-4.732028139809E-4
641646.75,-4.732028139809E-4
641647,-4.732028139809E-4
641647.25,-4.732028139809E-4
641647.5,-4.732028139809E-4
641647.75,-4.732028139809E-4
641648,-4.732028139809E-4
641648.25,-4.732028139809E-4
641648.5,-4.732028139809E-4
641648.75,-4.732028139809E-4
641649,-4.732028139809E-4
641649.25,-4.732028139809E-4
641649.5,-4.732028139809E-4
641649.75,-4.732028139809E-4
641650,-4.732028139809E-4
641650.25,-4.732028139809E-4
641650.5,-4.732028139809E-4
641650.75,-4.732028139809E-4
641651,-4.732028139809E-4
641651.25,-4.732028139809E-4
641651.5,-4.732028139809E-4
641651.75,-4.732028139809E-4
641652,-4.732028139809E-4
641652.25,-4.732028139809E-4
641652.5,-4.732028139809E-4
641652.75,-4.732028139809E-4
641653,-4.732028139809E-4
641653.25,-4.732028139809E-4
641653.5,-4.732028139809E-4
641653.75,-4.732028139809E-4
641654,-4.732028139809E-4
641654.25,-4.732028139809E-4
641654.5,-4.732028139809E-4
641654.75,-4.732028139809E-4
641655,-4.732028139809E-4
641655.25,-4.732028139809E-4
641655.5,-4.732028139809E-4
641655.75,-4.732028139809E-4
641656,-4.732028139809E-4
641656.25,-4.732028139809E-4
641656.5,-4.732028139809E-4
641656.75,-4.732028139809E-4
641657,-4.732028139809E-4
641657.25,-4.732028139809E-4
641657.5,-4.732028139809E-4
641657.75,-4.732028139809E-4
641658,-4.732028139809E-4
641658.25,-4.732028139809E-4
641658.5,-4.732028139809E-4
641658.75,-4.732028139809E-4
641659,-4.732028139809E-4
641659.25,-4.732028139809E-4
641659.5,-4.732028139809E-4
641659.75,-4.732028139809E-4
641660,-4.732028139809E-4
641660.25,-4.732028139809E-4
641660.5,-4.732028139809E-4
641660.75,-4.732028139809E-4
641661,-4.732028139809E-4
641661.25,-4.732028139809E-4
641661.5,-4.732028139809E-4
641661.75,-4.732028139809E-4
641662,-4.732028139809E-4
641662.25,-4.732028139809E-4
641662.5,-4.732028139809E-4
641662.75,-4.732028139809E-4
641663,-4.732028139809E-4
641663.25,-4.732028139809E-4
641663.5,-4.732028139809E-4
641663.75,-4.732028139809E-4
641664,-4.732028139809E-4
641664.25,-4.732028139809E-4
641664.5,-4.732028139809E-4
641664.75,-4.732028139809E-4
641665,-4.732028139809E-4
641665.25,-4.732028139809E-4
641665.5,-4.732028139809E-4
641665.75,-4.732028139809E-4
641666,-4.732028139809E-4
641666.25,-4.732028139809E-4
641666.5,-4.732028139809E-4
641666.75,-4.732028139809E-4
641667,-4.732028139809E-4
641667.25,-4.732028139809E-4
641667.5,-4.732028139809E-4
641667.75,-4.732028139809E-4
641668,-4.732028139809E-4
641668.25,-4.732028139809E-4
641668.5,-4.732028139809E-4
641668.75,-4.732028139809E-4
641669,-4.732028139809E-4
641669.25,-4.732028139809E-4
641669.5,-4.732028139809E-4
641669.75,-4.732028139809E-4
641670,-4.732028139809E-4
641670.25,-4.732028139809E-4
641670.5,-4.732028139809E-4
641670.75,-4.732028139809E-4
641671,-4.732028139809E-4
641671.25,-4.732028139809E-4
641671.5,-4.732028139809E-4
641671.75,-4.732028139809E-4
641672,-4.732028139809E-4
641672.25,-4.732028139809E-4
641672.5,-4.732028139809E-4
641672.75,-4.732028139809E-4
641673,-4.732028139809E-4
641673.25,-4.732028139809E-4
641673.5,-4.732028139809E-4
641673.75,-4.732028139809E-4
641674,-4.732028139809E-4
641674.25,-4.732028139809E-4
641674.5,-4.732028139809E-4
641674.75,-4.732028139809E-4
641675,-4.732028139809E-4
641675.25,-4.732028139809E-4
641675.5,-4.732028139809E-4
641675.75,-4.732028139809E-4
641676,-4.732028139809E-4
641676.25,-4.732028139809E-4
641676.5,-4.732028139809E-4
641676.75,-4.732028139809E-4
641677,-4.732028139809E-4
641677.25,-4.732028139809E-4
641677.5,-4.732028139809E-4
641677.75,-4.732028139809E-4
641678,-4.732028139809E-4
641678.25,-4.732028139809E-4
641678.5,-4.732028139809E-4
641678.75,-4.732028139809E-4
641679,-4.732028139809E-4
641679.25,-4.732028139809E-4
641679.5,-4.732028139809E-4
641679.75,-4.732028139809E-4
641680,-4.732028139809E-4
641680.25,-4.732028139809E-4
641680.5,-4.732028139809E-4
641680.75,-4.732028139809E-4
641681,-4.732028139809E-4
641681.25,-4.732028139809E-4
641681.5,-4.732028139809E-4
641681.75,-4.732028139809E-4
641682,-4.732028139809E-4
641682.25,-4.732028139809E-4
641682.5,-4.732028139809E-4
641682.75,-4.732028139809E-4
641683,-4.732028139809E-4
641683.25,-4.732028139809E-4
641683.5,-4.732028139809E-4
641683.75,-4.732028139809E-4
641684,-4.732028139809E-4
641684.25,-4.732028139809E-4
641684.5,-4.732028139809E-4
641684.75,-4.732028139809E-4
641685,-4.732028139809E-4
641685.25,-4.732028139809E-4
641685.5,-4.732028139809E-4
641685.75,-4.732028139809E-4
641686,-4.732028139809E-4
641686.25,-4.732028139809E-4
641686.5,-4.732028139809E-4
641686.75,-4.732028139809E-4
641687,-4.732028139809E-4
641687.25,-4.732028139809E-4
641687.5,-4.732028139809E-4
641687.75,-4.732028139809E-4
641688,-4.732028139809E-4
641688.25,-4.732028139809E-4
641688.5,-4.732028139809E-4
641688.75,-4.732028139809E-4
641689,-4.732028139809E-4
641689.25,-4.732028139809E-4
641689.5,-4.732028139809E-4
641689.75,-4.732028139809E-4
641690,-4.732028139809E-4
641690.25,-4.732028139809E-4
641690.5,-4.732028139809E-4
641690.75,-4.732028139809E-4
641691,-4.732028139809E-4
641691.25,-4.732028139809E-4
641691.5,-4.732028139809E-4
641691.75,-4.732028139809E-4
641692,-4.732028139809E-4
641692.25,-4.732028139809E-4
641692.5,-4.732028139809E-4
641692.75,-4.732028139809E-4
641693,-4.732028139809E-4
