Time,latitude_deg,longitude_deg
s,,
244.4,35.0106680555556,139.011491944444
244.6,35.0106441666667,139.011451666667
244.8,35.0106205555556,139.011411111111
245,35.0105955555556,139.011370833333
245.2,35.0105694444444,139.011330555556
245.4,35.0105433333333,139.011290555556
245.6,35.0105169444445,139.011250277778
245.8,35.0104908333333,139.01121
246,35.0104661111111,139.011168333333
246.2,35.0104436111111,139.011124444444
246.4,35.0104208333333,139.011080833333
246.6,35.0103983333333,139.011036944444
246.8,35.0103758333333,139.010993055556
247,35.0103508333333,139.0109525
247.2,35.0103227777778,139.010916666667
247.4,35.010295,139.010880555556
247.6,35.0102669444445,139.010844722222
247.8,35.0102388888889,139.010808611111
248,35.0102088888889,139.010776111111
248.2,35.0101758333333,139.010748611111
248.4,35.0101427777778,139.010720833333
248.6,35.0101097222222,139.010693333333
248.8,35.0100769444444,139.010665555556
249,35.0100436111111,139.010636111111
249.2,35.01001,139.010603611111
249.4,35.0099763888889,139.010571388889
249.6,35.0099427777778,139.010538888889
249.8,35.0099091666667,139.010506388889
250,35.0098772222222,139.010475277778
250.2,35.0098472222222,139.010445555556
250.4,35.0098175,139.010416111111
250.6,35.0097877777778,139.010386388889
250.8,35.0097580555556,139.010356944444
251,35.0097266666667,139.010328888889
251.2,35.0096930555556,139.010303611111
251.4,35.0096594444445,139.010278055556
251.6,35.0096258333333,139.010252777778
251.8,35.0095922222222,139.0102275
252,35.0095563888889,139.010206944444
252.2,35.0095169444444,139.010193333333
252.4,35.0094777777778,139.010179722222
252.6,35.0094386111111,139.010166111111
252.8,35.0093994444445,139.0101525
253,35.0093577777778,139.010146111111
253.2,35.0093127777778,139.010149722222
253.4,35.0092677777778,139.010153333333
253.6,35.0092227777778,139.010156944444
253.8,35.0091777777778,139.010160555556
254,35.0091366666667,139.0101575
254.2,35.0091005555556,139.010145277778
254.4,35.0090647222222,139.010133055556
254.6,35.0090286111111,139.010120833333
254.8,35.0089925,139.010108611111
255,35.0089569444444,139.010096666667
255.2,35.0089213888889,139.010084444444
255.4,35.0088861111111,139.0100725
255.6,35.0088505555556,139.010060555556
255.8,35.0088152777778,139.010048611111
256,35.0087797222222,139.010038611111
256.2,35.0087436111111,139.010031944444
256.4,35.0087075,139.010025
256.6,35.0086716666667,139.010018333333
256.8,35.0086355555556,139.010011388889
257,35.0085997222222,139.010005277778
257.2,35.0085636111111,139.009999722222
257.4,35.0085275833333,139.009993888889
257.6,35.0084916666667,139.009988333333
257.8,35.0084555555556,139.009982777778
258,35.0084055555556,139.009978333333
258.2,35.0083819444445,139.009975555556
258.4,35.0083461111111,139.009972777778
258.6,35.0083094444444,139.00997
